epoch	accu	edit	F1@0.1	F1@0.25	F1@0.5
1	10.3952	5.4762	2.8777	0.0000	0.0000
2	17.9363	16.4286	16.9935	3.9216	0.0000
3	13.2162	14.8214	16.9935	7.8431	0.0000
4	23.7431	29.4133	33.5196	14.5251	2.2346
5	31.2404	22.7466	29.5455	19.3182	4.5455
6	37.8814	51.1650	53.0806	43.6019	31.2796
7	58.0461	60.7130	71.9008	62.8099	37.1901
8	61.8661	69.7449	77.9528	71.6535	42.5197
9	66.8935	71.8141	79.6680	71.3693	48.1328
10	72.3381	70.8183	80.9717	78.5425	53.4413
11	72.6125	70.3401	80.6584	76.5432	50.2058
12	74.3688	69.6479	81.7814	79.3522	61.5385
13	72.7442	68.7075	75.9825	72.4891	57.6419
14	77.9693	71.4116	82.4034	78.9700	63.5193
15	75.5543	73.9371	82.7004	77.6371	62.4473
16	72.6345	70.9864	81.8966	78.4483	64.6552
17	74.3030	68.7330	78.4483	73.2759	60.3448
18	75.7958	75.3515	82.1138	81.3008	65.8537
19	74.3249	74.4983	81.4815	78.1893	67.4897
20	76.0263	73.0017	82.2034	81.3559	66.1017
21	74.0395	73.3078	82.5000	76.6667	63.3333
22	77.2009	78.6325	86.7470	81.9277	66.6667
23	73.0626	73.0697	83.1276	78.1893	61.7284
24	74.4676	75.3571	85.4772	82.1577	60.5809
25	72.8211	67.4575	80.6867	77.2532	60.9442
26	77.2448	71.9388	80.1688	80.1688	65.8228
27	75.9605	75.5527	86.1789	81.3008	65.8537
28	73.0516	74.0406	83.4711	80.1653	66.1157
29	75.4336	78.0022	84.8000	81.6000	64.8000
30	74.6762	74.7534	84.3882	79.3249	64.1350
31	75.3238	77.2619	85.0202	80.1619	64.7773
32	71.6356	73.1548	82.9876	77.1784	55.6017
33	75.7519	77.9337	86.8852	79.5082	65.5738
34	73.9078	78.2058	84.1667	80.8333	65.8333
35	75.2909	75.1531	84.1667	80.8333	66.6667
36	71.8771	79.6769	87.1369	81.3278	63.0705
37	74.0176	77.0918	85.3556	80.3347	62.7615
38	74.5664	76.7602	84.5188	78.6611	64.4351
39	73.6553	74.0391	84.1667	78.3333	62.5000
40	73.3150	80.8248	86.8852	81.1475	68.0328
41	70.6696	73.4631	82.8125	80.4688	64.8438
42	75.1701	77.8231	85.8300	80.1619	64.7773
43	68.5620	75.2211	83.8710	79.0323	66.1290
44	71.4709	77.0656	82.7309	79.5181	64.2570
45	73.9846	74.6429	82.0084	78.6611	67.7824
46	74.3469	73.0612	82.3045	79.0123	65.8436
47	71.4380	78.1463	86.7470	82.7309	64.2570
48	73.7870	74.6514	83.4711	80.1653	67.7686
49	74.7420	72.3810	80.5085	76.2712	67.7966
50	72.3381	76.8878	84.2975	80.9917	65.2893
