epoch	accu	edit	F1@0.1	F1@0.25	F1@0.5
1	20.9020	17.7731	19.9170	16.5975	13.2780
2	28.9009	24.9537	25.9155	20.8451	11.2676
3	46.7581	41.4270	47.3846	40.6154	25.2308
4	51.5318	38.3853	40.7159	38.4787	28.6353
5	45.8485	29.4869	29.8507	24.6269	17.5373
6	52.2344	33.7632	35.9551	32.9588	24.3446
7	56.0238	46.0469	48.6874	46.3007	37.7088
8	56.8029	34.0104	37.5209	33.5008	26.8007
9	64.0648	41.4640	47.1698	44.9057	38.1132
10	40.0742	27.4523	27.3016	24.1270	15.8730
11	60.3037	36.1845	42.3408	39.2427	32.0138
12	66.4886	39.6050	48.9286	43.2143	36.0714
13	64.6695	42.4936	49.8099	45.2471	39.9240
14	68.6934	48.1939	53.0841	49.7196	40.7477
15	74.4325	48.3728	59.5238	54.3651	47.6190
16	76.1262	51.0259	60.0000	58.0392	50.9804
17	76.3014	43.6639	48.3200	45.7600	38.7200
18	78.1996	49.3725	53.4247	50.3425	44.1781
19	67.2186	48.9780	49.0018	45.7350	38.1125
20	74.7108	50.4739	52.1739	48.8294	39.7993
21	76.9370	53.6125	59.6899	57.3643	49.2248
22	78.0553	49.5908	58.4440	54.2694	48.1973
23	79.3050	51.8683	54.2907	52.1891	45.8844
24	80.3279	57.9142	61.9433	58.7045	51.0121
25	79.0061	61.8656	67.2527	64.6154	54.9451
26	80.0204	58.2546	65.4397	62.1677	52.3517
27	80.1304	62.1678	61.7476	57.8641	52.4272
28	80.0531	66.5865	75.3425	70.7763	60.7306
29	80.5822	62.0105	69.3157	66.2252	57.3951
30	80.7539	64.9644	68.2505	65.6587	57.8834
31	77.6808	66.1888	71.5935	68.8222	59.1224
32	80.0033	59.0640	67.3820	64.8069	58.3691
33	75.2398	56.2136	62.5000	59.2742	49.1935
34	80.1381	65.7672	72.4374	68.3371	61.0478
35	71.1111	43.9849	50.7246	48.1884	40.9420
36	77.5949	60.9049	69.4690	66.3717	57.9646
37	79.2792	53.6854	60.6870	58.0153	51.1450
38	80.3082	65.6214	68.6192	65.6904	55.6485
39	81.7597	72.1934	77.3585	74.5283	65.5660
40	81.8379	70.3121	76.7442	73.9535	65.1163
41	82.1393	72.6757	79.5122	77.5610	67.3171
42	82.4356	72.2834	77.9097	74.5843	67.4584
43	83.0403	73.3749	81.6425	77.7778	68.1159
44	83.4740	66.7176	68.8660	66.8041	59.7938
45	82.4786	72.3814	77.0302	74.2459	65.8933
46	82.9501	73.7742	80.8511	78.4870	70.4492
47	82.7981	74.3173	80.2920	77.3723	70.0730
48	83.5333	74.6656	78.7736	75.9434	69.3396
49	83.6690	76.5715	82.4691	80.0000	72.0988
50	83.6132	78.1443	81.9512	79.0244	72.6829
