epoch	accu	edit	F1@0.1	F1@0.25	F1@0.5
1	7.5458	14.5091	8.6580	8.6580	3.4632
2	13.7505	20.1788	19.1235	17.5299	8.7649
3	22.1238	35.1425	29.3160	29.3160	20.1954
4	31.4506	41.8162	41.0959	33.4247	25.7534
5	38.6448	45.2247	49.5575	43.6578	33.0383
6	36.5740	40.4811	44.3878	40.8163	34.6939
7	52.4408	49.8895	48.7472	46.4692	42.3690
8	58.6207	54.0011	58.0046	56.1485	45.0116
9	53.0728	46.9609	51.4806	49.2027	42.8246
10	67.3481	61.8865	67.9245	66.0377	56.1321
11	55.9290	54.2626	60.0000	56.0976	50.2439
12	71.9459	68.5441	72.3810	70.0000	62.8571
13	74.9711	69.4581	75.6757	74.6929	66.8305
14	75.9503	67.7075	75.0617	74.5679	69.6296
15	66.4554	65.2444	71.4640	68.4864	58.5608
16	76.5102	71.2147	78.9744	77.9487	69.7436
17	71.1630	70.0509	73.3496	71.3936	65.5257
18	72.0282	70.9368	73.8386	71.3936	65.5257
19	74.1625	72.6719	75.7426	74.2574	66.8317
20	74.9753	74.3879	77.2727	76.7677	69.1919
21	77.7776	75.3590	78.5000	76.5000	71.0000
22	77.6027	75.7451	80.2057	78.6632	73.0077
23	81.2332	78.7002	83.0769	82.0513	77.4359
24	78.4241	74.7231	79.0816	78.0612	71.9388
25	77.8608	76.4630	79.1774	79.1774	70.9512
26	80.0156	78.0163	81.8182	81.3131	72.7273
27	78.8494	76.6529	80.2030	80.2030	72.5888
28	73.8478	72.1214	75.1958	74.6736	63.7076
29	70.6905	68.5342	73.9241	72.4051	65.8228
30	68.7518	72.6309	74.8718	72.8205	66.1538
31	72.9088	73.9579	75.2427	71.8447	62.1359
32	74.9976	71.1976	77.5000	76.5000	68.0000
33	81.5333	76.8314	81.2968	80.2993	73.3167
34	77.4226	74.0747	78.7879	78.2828	66.1616
35	76.5008	73.4512	78.7724	78.2609	70.5882
36	83.4730	79.7403	84.5570	84.0506	75.9494
37	80.7205	78.5688	82.6531	82.1429	75.0000
38	81.7023	75.9084	82.1159	79.5970	69.5214
39	83.1969	77.0850	83.0380	82.5316	74.4304
40	82.8221	76.0321	83.5897	83.0769	74.8718
41	82.1216	78.2464	83.7093	82.2055	72.1805
42	85.4958	81.6424	85.9296	84.9246	77.8894
43	84.1521	78.1414	84.6154	83.5897	76.9231
44	81.7168	77.7297	82.4427	81.4249	71.7557
45	83.5158	77.8952	83.2905	82.7763	77.6350
46	82.0598	76.6213	80.7107	80.7107	73.0964
47	80.3397	78.6246	82.5316	81.0127	71.3924
48	82.3008	79.8332	83.6272	82.1159	73.0479
49	81.9123	74.7565	81.8859	81.3896	73.9454
50	81.9415	75.5369	83.2905	82.2622	75.5784
