epoch	accu	edit	F1@0.1	F1@0.25	F1@0.5
1	20.0880	16.9096	22.0339	16.9492	9.3220
2	23.0210	17.8707	22.8814	16.9492	7.6271
3	29.6486	24.5423	29.8305	24.4068	10.1695
4	48.3705	32.4966	44.7674	41.8605	29.0698
5	53.9770	38.9037	44.1379	37.2414	26.6667
6	58.5891	48.8654	56.2814	49.7487	36.1809
7	62.5432	49.4209	58.3133	53.0120	42.8916
8	59.4412	43.6881	52.5346	49.7696	36.8664
9	58.6831	37.1370	44.2623	39.7541	33.1967
10	70.5670	54.3729	61.9385	56.7376	48.6998
11	69.2717	55.3698	67.0213	63.2979	53.1915
12	69.2303	51.0276	51.7895	49.2632	40.4211
13	71.1354	53.2799	61.4379	56.6449	45.3159
14	71.6330	51.4733	54.9906	52.3540	42.5612
15	64.4957	50.9764	56.2771	51.5152	41.9913
16	76.1899	62.4014	69.6262	66.8224	55.6075
17	73.9416	63.3108	68.0653	64.8019	53.1469
18	71.2199	51.2607	54.6875	51.9531	42.5781
19	75.3215	60.4652	66.8094	62.0985	48.3940
20	74.9437	56.3057	65.2361	60.5150	48.0687
21	77.9509	58.3017	69.1964	66.5179	56.2500
22	74.3883	52.9661	58.8477	55.5556	45.6790
23	74.0848	54.2069	62.5000	60.0000	47.5000
24	77.0971	62.9715	70.7483	67.1202	56.2358
25	55.3905	42.5039	53.3333	48.0000	36.4444
26	67.7901	44.8322	47.3684	45.9649	38.5965
27	71.4941	58.6912	66.6667	62.9630	56.0185
28	75.2068	59.9136	66.9704	63.3257	54.2141
29	76.9540	61.8919	61.1670	57.5453	48.6922
30	74.9817	57.8111	64.4880	60.1307	52.2876
31	76.0373	64.3655	70.5336	67.2854	57.0766
32	76.3184	64.6245	72.5537	68.2578	58.2339
33	76.6884	65.4602	69.6056	65.8933	55.6845
34	75.8717	56.7693	65.7952	61.4379	52.2876
35	76.0588	61.8186	68.6499	64.5309	54.0046
36	76.0243	62.8091	67.8414	65.1982	51.5419
37	76.3356	64.2771	71.4286	65.8986	56.6820
38	76.9014	67.1411	73.3010	70.3883	61.6505
39	77.5715	69.3814	75.7282	72.8155	62.1359
40	74.4246	53.0529	61.4141	57.7778	47.6768
41	64.6932	51.6430	57.2650	52.9915	44.4444
42	70.6421	52.1386	55.9055	53.9370	46.4567
43	73.6217	59.0614	64.8069	61.8026	56.2232
44	75.1878	64.3307	73.5084	72.0764	61.0979
45	79.2402	65.9799	74.5370	70.8333	61.1111
46	81.4721	66.9265	74.4828	73.1034	62.5287
47	80.6218	69.4892	75.3555	72.5118	67.2986
48	78.6917	65.9058	70.6667	68.0000	61.3333
49	82.2267	64.9914	71.2743	68.6825	63.0670
50	80.4959	71.7079	77.7506	76.2836	67.9707
